NONHSAT006710,0.397342086,
NONHSAT119053,0.396402788,
NONHSAT047178,0.395494515,
NONHSAT123063,0.394554746,
NONHSAT076663,0.394298357,
NONHSAT047364,0.394261861,
NONHSAT070923,0.393922627,
NONHSAT027013,0.393893141,
NONHSAT069763,0.393453535,
NONHSAT004992,0.393337318,
NONHSAT124073,0.393198049,
NONHSAT074905,0.392313343,
NONHSAT130404,0.39161709,
NONHSAT010896,0.391373831,
NONHSAT135828,0.391146946,
NONHSAT114788,0.39098888,
NONHSAT102816,0.390596652,
NONHSAT044208,0.390431431,
NONHSAT023031,0.390061271,
NONHSAT036719,0.390036699,
NONHSAT103885,0.389854455,
NONHSAT034741,0.389821321,
NONHSAT076543,0.389266559,
NONHSAT135233,0.389219815,
NONHSAT108120,0.389154917,
NONHSAT090178,0.387346348,
NONHSAT112472,0.387231594,
NONHSAT009806,0.386972687,
NONHSAT090759,0.386742461,
NONHSAT022112,0.386709207,
NONHSAT075169,0.386042124,
NONHSAT134894,0.385619122,
NONHSAT079340,0.385284397,
NONHSAT115059,0.384914073,
NONHSAT113149,0.38470208,
NONHSAT098666,0.38422533,
NONHSAT104073,0.38404879,
NONHSAT047179,0.383962536,
NONHSAT139226,0.383575326,
NONHSAT008230,0.383315307,
NONHSAT108992,0.382730201,
NONHSAT050868,0.382390273,
NONHSAT120418,0.382267892,
NONHSAT077462,0.38194389,
NONHSAT034904,0.381177375,
NONHSAT088514,0.381004938,
NONHSAT009808,0.380775309,
NONHSAT123162,0.380690092,
NONHSAT092438,0.380599421,
NONHSAT127056,0.380401585,
NONHSAT083214,0.380302143,
NONHSAT133800,0.380163294,
NONHSAT070699,0.379948229,
NONHSAT064003,0.379540575,
NONHSAT039445,0.379178494,
NONHSAT004238,0.378714514,
NONHSAT122589,0.378026167,
NONHSAT059132,0.377467781,
NONHSAT104637,0.377204734,
NONHSAT123384,0.377142784,
NONHSAT028938,0.376234168,
NONHSAT116016,0.37596198,
NONHSAT135078,0.375583088,
NONHSAT102457,0.374164954,
NONHSAT098625,0.372439817,
NONHSAT132848,0.372326612,
NONHSAT047869,0.372167954,
NONHSAT103133,0.372096682,
NONHSAT037203,0.371831748,
NONHSAT082967,0.371231645,
NONHSAT046853,0.370820403,
NONHSAT010129,0.37052944,
NONHSAT138143,0.370293951,
NONHSAT144081,0.370045596,
NONHSAT135576,0.369188207,
NONHSAT047079,0.369110626,
NONHSAT098084,0.368566191,
NONHSAT125265,0.368207371,
NONHSAT035952,0.367374299,
NONHSAT006903,0.366858801,
NONHSAT009594,0.366802034,
NONHSAT008692,0.366635153,
NONHSAT005198,0.366478819,
NONHSAT094455,0.365958583,
NONHSAT088657,0.365958041,
NONHSAT063996,0.365706164,
NONHSAT042264,0.365106359,
NONHSAT028579,0.364487213,
NONHSAT027801,0.364405024,
NONHSAT052575,0.364188427,
NONHSAT004284,0.364160708,
NONHSAT000416,0.364156964,
NONHSAT070922,0.363874921,
NONHSAT031489,0.363697636,
NONHSAT084609,0.362132975,
NONHSAT034313,0.361552557,
NONHSAT093388,0.360683507,
NONHSAT016752,0.360266086,
NONHSAT119664,0.360148811,
NONHSAT000372,0.360051687,
NONHSAT125946,0.360043189,
NONHSAT008410,0.359992316,
NONHSAT071501,0.358338466,
NONHSAT002153,0.357789925,
NONHSAT011908,0.357682139,
NONHSAT125498,0.357357621,
NONHSAT101254,0.357032439,
NONHSAT092772,0.355364707,
NONHSAT040285,0.353763717,
NONHSAT075170,0.353685534,
NONHSAT081217,0.353593606,
NONHSAT122625,0.353523259,
NONHSAT011558,0.353110659,
NONHSAT094182,0.351742101,
NONHSAT069972,0.351555914,
NONHSAT100917,0.350826547,
NONHSAT112474,0.350629681,
NONHSAT034667,0.350398293,
NONHSAT003081,0.349814957,
NONHSAT089265,0.347611171,
NONHSAT052809,0.347380552,
NONHSAT026210,0.346870211,
NONHSAT053931,0.346821705,
NONHSAT101498,0.346525803,
NONHSAT010174,0.344878057,
NONHSAT036395,0.344666395,
NONHSAT004237,0.343539864,
NONHSAT112849,0.343451425,
NONHSAT052812,0.34245982,
NONHSAT101022,0.342318088,
NONHSAT068119,0.341367048,
NONHSAT080828,0.341347031,
NONHSAT142136,0.341205221,
NONHSAT016414,0.340315893,
NONHSAT099241,0.340124601,
NONHSAT009703,0.339429745,
NONHSAT066046,0.339100763,
NONHSAT138255,0.338961279,
NONHSAT138147,0.338951188,
NONHSAT092997,0.338284986,
NONHSAT132851,0.337917824,
NONHSAT097386,0.337709689,
NONHSAT039675,0.337634715,
NONHSAT119987,0.33745676,
NONHSAT095934,0.336342484,
NONHSAT114468,0.336312991,
NONHSAT053230,0.336119598,
NONHSAT094799,0.335234407,
NONHSAT125791,0.335219646,
NONHSAT116067,0.334692758,
NONHSAT070211,0.333054033,
NONHSAT023788,0.331575984,
NONHSAT137611,0.331140366,
NONHSAT103374,0.330299613,
NONHSAT087925,0.329994772,
NONHSAT055267,0.329983279,
NONHSAT136839,0.329940152,
NONHSAT035599,0.329824889,
NONHSAT145165,0.329217222,
NONHSAT108615,0.329119396,
NONHSAT087761,0.328893681,
NONHSAT034457,0.328752759,
NONHSAT041930,0.328571537,
NONHSAT126295,0.327930462,
NONHSAT005505,0.327753204,
NONHSAT032361,0.325515021,
NONHSAT031461,0.32532534,
NONHSAT119684,0.324861366,
NONHSAT134684,0.32465708,
NONHSAT102743,0.324566725,
NONHSAT128188,0.324566251,
NONHSAT131173,0.323922011,
NONHSAT130429,0.323520979,
NONHSAT056826,0.323382938,
NONHSAT084827,0.323361781,
NONHSAT054798,0.323323348,
NONHSAT016408,0.322567564,
NONHSAT069957,0.322248784,
NONHSAT004775,0.321373266,
NONHSAT123513,0.320908833,
NONHSAT073831,0.320604196,
NONHSAT016411,0.320529237,
NONHSAT115734,0.320028594,
NONHSAT115641,0.319244847,
NONHSAT059173,0.319239533,
NONHSAT015415,0.319091025,
NONHSAT023638,0.318092364,
NONHSAT142612,0.317628366,
NONHSAT031584,0.317611033,
NONHSAT091509,0.31735104,
NONHSAT130782,0.316998646,
NONHSAT065864,0.316852549,
NONHSAT040969,0.316751879,
NONHSAT054265,0.316664869,
NONHSAT056046,0.316418752,
NONHSAT136803,0.316284508,
NONHSAT124335,0.315547633,
NONHSAT001968,0.315485761,
NONHSAT033797,0.315093064,
NONHSAT030139,0.314403799,
NONHSAT077466,0.314119408,
NONHSAT123136,0.313841775,
NONHSAT121387,0.313821673,
NONHSAT037936,0.313361281,
NONHSAT023366,0.312890635,
NONHSAT113544,0.312614848,
NONHSAT040062,0.312420145,
NONHSAT119880,0.312294421,
NONHSAT004624,0.311781329,
NONHSAT141063,0.311279443,
NONHSAT083698,0.310151091,
NONHSAT005499,0.30995076,
NONHSAT005942,0.309786752,
NONHSAT131159,0.309743002,
NONHSAT108382,0.309482232,
NONHSAT001945,0.30858933,
NONHSAT114356,0.307997379,
NONHSAT084423,0.307947785,
NONHSAT029869,0.307494782,
NONHSAT033794,0.307317659,
NONHSAT035663,0.307203344,
NONHSAT000091,0.306483749,
NONHSAT033791,0.30628684,
NONHSAT034263,0.305991781,
NONHSAT088370,0.3053725,
NONHSAT133997,0.30521706,
NONHSAT101044,0.303733031,
NONHSAT008275,0.302413288,
NONHSAT112460,0.301944414,
NONHSAT055460,0.301651017,
NONHSAT041927,0.301437524,
NONHSAT002564,0.301395783,
NONHSAT016413,0.301169407,
NONHSAT134020,0.300823316,
NONHSAT113257,0.300767411,
NONHSAT145765,0.300351262,
NONHSAT041063,0.300166029,
NONHSAT120522,0.300104561,
NONHSAT138539,0.29987075,
NONHSAT126929,0.299524605,
NONHSAT129647,0.299237162,
NONHSAT107804,0.298294482,
NONHSAT124273,0.298188524,
NONHSAT124467,0.298045719,
NONHSAT046801,0.297654946,
NONHSAT120007,0.297247282,
NONHSAT146396,0.297162277,
NONHSAT004175,0.296920729,
NONHSAT099046,0.296663412,
NONHSAT115664,0.296572688,
NONHSAT128045,0.296448037,
NONHSAT090006,0.296395892,
NONHSAT027516,0.295812225,
NONHSAT130018,0.295720318,
NONHSAT072081,0.294899419,
NONHSAT067968,0.294660127,
NONHSAT099430,0.29426859,
NONHSAT119717,0.294255306,
NONHSAT029652,0.294196779,
NONHSAT004185,0.29392269,
NONHSAT084838,0.293475255,
NONHSAT103491,0.292951429,
NONHSAT076664,0.292374651,
NONHSAT119864,0.291973835,
NONHSAT005306,0.291868138,
NONHSAT001062,0.290747145,
NONHSAT037763,0.290548113,
NONHSAT025216,0.288986763,
NONHSAT012566,0.288663724,
NONHSAT040980,0.28735323,
NONHSAT040814,0.287101242,
NONHSAT125847,0.286882961,
NONHSAT063868,0.28626821,
NONHSAT103651,0.286157565,
NONHSAT093966,0.286114372,
NONHSAT079374,0.285308376,
NONHSAT112844,0.285296533,
NONHSAT054133,0.284971559,
NONHSAT018229,0.28443549,
NONHSAT131072,0.28389827,
NONHSAT015736,0.283878493,
NONHSAT115568,0.283696795,
NONHSAT112843,0.283207034,
NONHSAT018001,0.282708624,
NONHSAT064192,0.282192251,
NONHSAT103600,0.280859482,
NONHSAT123221,0.280818114,
NONHSAT065785,0.280352901,
NONHSAT056047,0.279947814,
NONHSAT146130,0.279707131,
NONHSAT100290,0.279638946,
NONHSAT063875,0.279084489,
NONHSAT033305,0.277968544,
NONHSAT047236,0.277815068,
NONHSAT092691,0.277611277,
NONHSAT006480,0.277452171,
NONHSAT053816,0.277264515,
NONHSAT103210,0.27719508,
NONHSAT070692,0.277053434,
NONHSAT053224,0.27699675,
NONHSAT075752,0.275236425,
NONHSAT006319,0.275210553,
NONHSAT027070,0.275122184,
NONHSAT131104,0.274860188,
NONHSAT059878,0.274700409,
NONHSAT067050,0.274497196,
NONHSAT025024,0.273857602,
NONHSAT133286,0.273304978,
NONHSAT001050,0.27286201,
NONHSAT139215,0.272430727,
NONHSAT113914,0.27235226,
NONHSAT066662,0.271741569,
NONHSAT084833,0.271525793,
NONHSAT132849,0.271282735,
NONHSAT082006,0.269823971,
NONHSAT094687,0.268640935,
NONHSAT035954,0.26863085,
NONHSAT102285,0.268225947,
NONHSAT082319,0.267505153,
NONHSAT030961,0.26716235,
NONHSAT059059,0.266801073,
NONHSAT012542,0.266714337,
NONHSAT037642,0.26664212,
NONHSAT142400,0.265992634,
NONHSAT123138,0.265929863,
NONHSAT130008,0.265806952,
NONHSAT080219,0.265800121,
NONHSAT128043,0.265322544,
NONHSAT124436,0.264797585,
NONHSAT124770,0.2647267,
NONHSAT056552,0.263904986,
NONHSAT135851,0.263658194,
NONHSAT147835,0.263486943,
NONHSAT072980,0.263001716,
NONHSAT129986,0.262320989,
NONHSAT052808,0.262122232,
NONHSAT007429,0.262003943,
NONHSAT044134,0.261929491,
NONHSAT025386,0.261813918,
NONHSAT145960,0.261301363,
NONHSAT064038,0.260866275,
NONHSAT031176,0.260674275,
NONHSAT133739,0.26017714,
NONHSAT078100,0.260171847,
NONHSAT056107,0.259807688,
NONHSAT093003,0.259170809,
NONHSAT016525,0.258760729,
NONHSAT129264,0.258538978,
NONHSAT129049,0.257931533,
NONHSAT097804,0.257354794,
NONHSAT028994,0.256811242,
NONHSAT084621,0.25663586,
NONHSAT002658,0.255968346,
NONHSAT042324,0.255782366,
NONHSAT042406,0.255740473,
NONHSAT101354,0.255397001,
NONHSAT033606,0.255045936,
NONHSAT066071,0.254770426,
NONHSAT043980,0.254527351,
NONHSAT006254,0.254443882,
NONHSAT124614,0.25425238,
NONHSAT074576,0.25389356,
NONHSAT115106,0.253760286,
NONHSAT077932,0.253742899,
NONHSAT101970,0.253035086,
NONHSAT096694,0.25270008,
NONHSAT096686,0.252375813,
NONHSAT115857,0.252060086,
NONHSAT042416,0.251832515,
NONHSAT044002,0.251795009,
NONHSAT086890,0.250930426,
NONHSAT005180,0.250560433,
NONHSAT079300,0.250344396,
NONHSAT011627,0.250141519,
NONHSAT087871,0.25006766,
NONHSAT043887,0.24961634,
NONHSAT140670,0.249228808,
NONHSAT145510,0.248889333,
NONHSAT115733,0.24856472,
NONHSAT009495,0.248408553,
NONHSAT075799,0.247301257,
NONHSAT122633,0.247293109,
NONHSAT034665,0.246883729,
NONHSAT071670,0.246581353,
NONHSAT098163,0.246403711,
NONHSAT091524,0.246392825,
NONHSAT122865,0.246384227,
NONHSAT002967,0.246305965,
NONHSAT114467,0.246196705,
NONHSAT137607,0.24616331,
NONHSAT073901,0.24605682,
NONHSAT056426,0.245795938,
NONHSAT047105,0.24540258,
NONHSAT108196,0.244776066,
NONHSAT052795,0.244404899,
NONHSAT098514,0.243802984,
NONHSAT102802,0.243772501,
NONHSAT001461,0.243616709,
NONHSAT021853,0.243514436,
NONHSAT082353,0.243123037,
NONHSAT048052,0.243051881,
NONHSAT048175,0.243039429,
NONHSAT049673,0.243004137,
NONHSAT008654,0.24247275,
NONHSAT075801,0.242057101,
NONHSAT114756,0.241881508,
NONHSAT084887,0.241748965,
NONHSAT125439,0.241466993,
NONHSAT094617,0.241253394,
NONHSAT008565,0.241119595,
NONHSAT137990,0.240937234,
NONHSAT001511,0.240088058,
NONHSAT004412,0.239744425,
NONHSAT118707,0.239651428,
NONHSAT029248,0.239097637,
NONHSAT131038,0.239006472,
NONHSAT115380,0.238777331,
NONHSAT018186,0.237876871,
NONHSAT112287,0.237232158,
NONHSAT127805,0.237204103,
NONHSAT076682,0.237140609,
NONHSAT108438,0.236900751,
NONHSAT087070,0.235900512,
NONHSAT138966,0.235405393,
NONHSAT050195,0.235259451,
NONHSAT123693,0.235250892,
NONHSAT074765,0.235087191,
NONHSAT122160,0.23474624,
NONHSAT091143,0.234519836,
NONHSAT047863,0.234425656,
NONHSAT072522,0.234359051,
NONHSAT070902,0.234354062,
NONHSAT071060,0.234169123,
NONHSAT102823,0.233453036,
NONHSAT127201,0.233080621,
NONHSAT128411,0.232671978,
NONHSAT047895,0.230335759,
NONHSAT112119,0.229989879,
NONHSAT021887,0.229677975,
NONHSAT013309,0.229385801,
NONHSAT095714,0.229310556,
NONHSAT134532,0.229107974,
NONHSAT009289,0.229033859,
NONHSAT056048,0.22903,
NONHSAT042412,0.228967629,
NONHSAT134613,0.228953736,
NONHSAT046901,0.228807612,
NONHSAT063988,0.228639755,
NONHSAT001159,0.228569025,
NONHSAT033790,0.228568609,
NONHSAT005319,0.22834046,
NONHSAT078941,0.228331499,
NONHSAT058492,0.226985149,
NONHSAT100481,0.226751317,
NONHSAT011609,0.226707573,
NONHSAT127313,0.22646333,
NONHSAT002344,0.226307055,
NONHSAT037576,0.226073058,
NONHSAT041381,0.225786372,
NONHSAT013550,0.223756321,
NONHSAT004374,0.223607862,
NONHSAT010167,0.223594886,
NONHSAT047051,0.223509376,
NONHSAT067569,0.223281287,
NONHSAT127058,0.223205069,
NONHSAT097185,0.222537114,
NONHSAT097093,0.22250676,
NONHSAT030457,0.222038642,
NONHSAT123385,0.221757603,
NONHSAT070239,0.221009177,
NONHSAT113313,0.220997043,
NONHSAT073620,0.220613132,
NONHSAT076793,0.220484003,
NONHSAT104512,0.220110466,
NONHSAT144857,0.219449654,
NONHSAT054126,0.21915755,
NONHSAT128189,0.218999881,
NONHSAT007706,0.218854149,
NONHSAT100053,0.218848507,
NONHSAT091278,0.218536755,
NONHSAT041505,0.218289363,
NONHSAT130074,0.217832218,
NONHSAT121206,0.217599472,
NONHSAT087418,0.217209353,
NONHSAT130010,0.216963723,
NONHSAT095521,0.216741727,
NONHSAT112475,0.216381739,
NONHSAT016749,0.215891286,
NONHSAT145225,0.215864009,
NONHSAT120000,0.215760715,
NONHSAT026280,0.215588212,
NONHSAT134698,0.215362905,
NONHSAT027206,0.21465884,
NONHSAT017060,0.214606301,
NONHSAT087600,0.214343952,
NONHSAT042161,0.214088918,
NONHSAT037890,0.213812974,
NONHSAT098643,0.213291268,
NONHSAT097973,0.213274129,
NONHSAT071835,0.213035052,
NONHSAT083226,0.212483575,
NONHSAT127001,0.210734503,
NONHSAT035664,0.210356417,
NONHSAT122723,0.209922133,
NONHSAT133935,0.209901428,
NONHSAT130775,0.209754803,
NONHSAT018227,0.209224389,
NONHSAT113140,0.209068104,
NONHSAT101769,0.209034735,
NONHSAT113863,0.20901641,
NONHSAT082239,0.208831321,
NONHSAT033355,0.208818366,
NONHSAT006085,0.208151846,
NONHSAT146833,0.207994345,
NONHSAT004818,0.207479397,
NONHSAT000092,0.207420886,
NONHSAT054716,0.207156727,
NONHSAT054793,0.206710541,
NONHSAT087772,0.206418931,
NONHSAT089495,0.206183724,
NONHSAT129026,0.206162281,
NONHSAT120258,0.205802158,
NONHSAT129017,0.205587368,
NONHSAT054253,0.205413921,
NONHSAT013600,0.205382527,
NONHSAT076795,0.205245693,
NONHSAT095799,0.2049271,
NONHSAT055307,0.204591162,
NONHSAT122540,0.204487871,
NONHSAT093392,0.204342033,
NONHSAT009144,0.203864442,
NONHSAT135822,0.203716525,
NONHSAT068277,0.203627761,
NONHSAT081259,0.203560306,
NONHSAT130962,0.203199352,
NONHSAT001953,0.203138913,
NONHSAT033967,0.202873251,
NONHSAT096929,0.202547431,
NONHSAT071769,0.202313247,
NONHSAT120204,0.201255523,
NONHSAT060973,0.200912,
NONHSAT082933,0.200827141,
NONHSAT063901,0.200794187,
NONHSAT079748,0.200552394,
NONHSAT052790,0.200231552,
NONHSAT059436,0.199873344,
NONHSAT099144,0.197956051,
NONHSAT027609,0.197600164,
NONHSAT023259,0.197518757,
NONHSAT001969,0.197500389,
NONHSAT016441,0.196601334,
NONHSAT001463,0.196517877,
NONHSAT131958,0.196474931,
NONHSAT042032,0.196422309,
NONHSAT084422,0.195906658,
NONHSAT015165,0.195714225,
NONHSAT033428,0.19537283,
NONHSAT004532,0.195296818,
NONHSAT055064,0.194834958,
NONHSAT098243,0.194585128,
NONHSAT142607,0.194543155,
NONHSAT018085,0.193824254,
NONHSAT067602,0.193664929,
NONHSAT034312,0.193461515,
NONHSAT018796,0.193220557,
NONHSAT072363,0.192885345,
NONHSAT121005,0.192725554,
NONHSAT033970,0.192079759,
NONHSAT034472,0.191307721,
NONHSAT002955,0.19111254,
NONHSAT033103,0.190405402,
NONHSAT030458,0.190138285,
NONHSAT056108,0.189357062,
NONHSAT114486,0.188903038,
NONHSAT104639,0.188715476,
NONHSAT137988,0.188042609,
NONHSAT059613,0.187579206,
NONHSAT012887,0.187179251,
NONHSAT121718,0.186147303,
NONHSAT120415,0.185949215,
NONHSAT124481,0.185860279,
NONHSAT108425,0.18568406,
NONHSAT094546,0.185383025,
NONHSAT054916,0.185358891,
NONHSAT120307,0.184964697,
NONHSAT009599,0.183926348,
NONHSAT039455,0.183344954,
NONHSAT039558,0.183221795,
NONHSAT114476,0.18188737,
NONHSAT143568,0.181518143,
NONHSAT037120,0.181427656,
NONHSAT121765,0.181329726,
NONHSAT098196,0.181311798,
NONHSAT145752,0.181209567,
NONHSAT004455,0.181199031,
NONHSAT032621,0.180425361,
NONHSAT105448,0.179989916,
NONHSAT114823,0.1793125,
NONHSAT137675,0.178710479,
NONHSAT063997,0.178512742,
NONHSAT054170,0.178453231,
NONHSAT108289,0.178168613,
NONHSAT011652,0.17808294,
NONHSAT091419,0.177601068,
NONHSAT054162,0.177588509,
NONHSAT104991,0.177342461,
NONHSAT007037,0.177131592,
NONHSAT092080,0.176551788,
NONHSAT099020,0.176490671,
NONHSAT023404,0.176297323,
NONHSAT070107,0.175958572,
NONHSAT035861,0.175675371,
NONHSAT133696,0.174924651,
NONHSAT138174,0.174149697,
NONHSAT102797,0.173905738,
NONHSAT003132,0.173617109,
NONHSAT124573,0.171906805,
NONHSAT070916,0.171345098,
NONHSAT066638,0.17115171,
NONHSAT058916,0.171119381,
NONHSAT005482,0.170984599,
NONHSAT013498,0.170010652,
NONHSAT005809,0.168909854,
NONHSAT076209,0.168798931,
NONHSAT108471,0.168213052,
NONHSAT126086,0.168125197,
NONHSAT047999,0.167393789,
NONHSAT025390,0.167274396,
NONHSAT034532,0.167099054,
NONHSAT042257,0.166317493,
NONHSAT034695,0.166183887,
NONHSAT130006,0.165716376,
NONHSAT145961,0.165513425,
NONHSAT023992,0.165504397,
NONHSAT024449,0.165296821,
NONHSAT135582,0.164790994,
NONHSAT030969,0.164774866,
NONHSAT104556,0.164649346,
NONHSAT134595,0.164506538,
NONHSAT040781,0.164153637,
NONHSAT112124,0.162078676,
NONHSAT098133,0.162035932,
NONHSAT145965,0.162016421,
NONHSAT057067,0.161654779,
NONHSAT138545,0.161492027,
NONHSAT098132,0.161194017,
NONHSAT081240,0.160844424,
NONHSAT121668,0.160457665,
NONHSAT142582,0.160448638,
NONHSAT103296,0.160122976,
NONHSAT093004,0.159469453,
NONHSAT025149,0.159370362,
NONHSAT010724,0.159352767,
NONHSAT125622,0.158649253,
NONHSAT066144,0.158621241,
NONHSAT068156,0.157576308,
NONHSAT101771,0.15709469,
NONHSAT001063,0.155684628,
NONHSAT037119,0.154530289,
NONHSAT060959,0.154388882,
NONHSAT137627,0.154350306,
NONHSAT041141,0.153858033,
NONHSAT038064,0.152900568,
NONHSAT121616,0.149368632,
NONHSAT042411,0.14921064,
NONHSAT072984,0.14883851,
NONHSAT059017,0.148591214,
NONHSAT137589,0.148196363,
NONHSAT081842,0.148107275,
NONHSAT114444,0.147609914,
NONHSAT047248,0.147016326,
NONHSAT040802,0.146488699,
NONHSAT133402,0.146284238,
NONHSAT039454,0.146011751,
NONHSAT129051,0.145990518,
NONHSAT074964,0.145864996,
NONHSAT087778,0.145365526,
NONHSAT033191,0.143969911,
NONHSAT122124,0.1435508,
NONHSAT118799,0.143103559,
NONHSAT018082,0.142566569,
NONHSAT083038,0.14181094,
NONHSAT127134,0.140426164,
NONHSAT137571,0.139618845,
NONHSAT002390,0.139065859,
NONHSAT115417,0.138581422,
NONHSAT058969,0.13738651,
NONHSAT072962,0.137336006,
NONHSAT007235,0.137277887,
NONHSAT073821,0.135632472,
NONHSAT113844,0.135143922,
NONHSAT113497,0.134820973,
NONHSAT028908,0.134583101,
NONHSAT030018,0.133846602,
NONHSAT009920,0.133818226,
NONHSAT007691,0.133579916,
NONHSAT039453,0.133414365,
NONHSAT099505,0.133369544,
NONHSAT007159,0.133288655,
NONHSAT057058,0.132275494,
NONHSAT054915,0.131913577,
NONHSAT066677,0.130177068,
NONHSAT036790,0.130006532,
NONHSAT018076,0.129872686,
NONHSAT091152,0.129014655,
NONHSAT025325,0.128843374,
NONHSAT032173,0.128384224,
NONHSAT091589,0.127040651,
NONHSAT101350,0.126528831,
NONHSAT088334,0.126498698,
NONHSAT097499,0.126242917,
NONHSAT021854,0.126223541,
NONHSAT029339,0.125831382,
NONHSAT079548,0.123521586,
NONHSAT075859,0.123073237,
NONHSAT114816,0.122483244,
NONHSAT074193,0.122355762,
NONHSAT016928,0.121408668,
NONHSAT098480,0.120893601,
NONHSAT095570,0.119769624,
NONHSAT095738,0.119722125,
NONHSAT115429,0.119608404,
NONHSAT031120,0.119447496,
NONHSAT125130,0.119410399,
NONHSAT101622,0.119023135,
NONHSAT076792,0.118310908,
NONHSAT017922,0.118007036,
NONHSAT105070,0.117609752,
NONHSAT001523,0.116696294,
NONHSAT113481,0.116491069,
NONHSAT004700,0.116150591,
NONHSAT056474,0.115937917,
NONHSAT017465,0.115745618,
NONHSAT018688,0.115307271,
NONHSAT077414,0.114801116,
NONHSAT081608,0.114523024,
NONHSAT000786,0.114347579,
NONHSAT143557,0.1131208,
NONHSAT032056,0.112138886,
