NONHSAT096618,0.344123781,,,
NONHSAT104512,0.343802661,,,
NONHSAT120258,0.34374696,,,
NONHSAT104640,0.343545079,,,
NONHSAT122291,0.343252778,,,
NONHSAT115059,0.343031347,,,
NONHSAT114356,0.342138201,,,
NONHSAT082006,0.341797292,,,
NONHSAT081217,0.34149757,,,
NONHSAT034263,0.341381967,,,
NONHSAT115429,0.341370404,,,
NONHSAT104637,0.340655953,,,
NONHSAT115641,0.340131819,,,
NONHSAT077466,0.339548588,,,
NONHSAT130018,0.338830441,,,
NONHSAT046812,0.338651299,,,
NONHSAT120204,0.338565499,,,
NONHSAT054915,0.337760329,,,
NONHSAT059613,0.337665468,,,
NONHSAT002153,0.337572962,,,
NONHSAT049673,0.337443173,,,
NONHSAT131173,0.335873663,,,
NONHSAT137611,0.335374773,,,
NONHSAT010762,0.335207999,,,
NONHSAT095738,0.334779471,,,
NONHSAT104294,0.333447516,,,
NONHSAT070922,0.333367616,,,
NONHSAT073620,0.33297202,,,
NONHSAT119808,0.332881808,,,
NONHSAT094182,0.332452685,,,
NONHSAT052826,0.331650764,,,
NONHSAT016749,0.331456751,,,
NONHSAT001050,0.331347436,,,
NONHSAT130429,0.331044734,,,
NONHSAT126295,0.330984235,,,
NONHSAT055267,0.329999924,,,
NONHSAT123220,0.329462916,,,
NONHSAT077129,0.329261422,,,
NONHSAT108425,0.329068244,,,
NONHSAT143568,0.329057992,,,
NONHSAT102802,0.328794867,,,
NONHSAT108616,0.328693002,,,
NONHSAT133935,0.327856809,,,
NONHSAT137607,0.326847702,,,
NONHSAT088334,0.3261711,,,
NONHSAT113149,0.325386584,,,
NONHSAT101022,0.324904948,,,
NONHSAT087925,0.324610889,,,
NONHSAT125265,0.324092984,,,
NONHSAT072363,0.32379207,,,
NONHSAT038064,0.32370922,,,
NONHSAT014009,0.322707534,,,
NONHSAT114788,0.321169078,,,
NONHSAT002955,0.320774317,,,
NONHSAT035952,0.320611089,,,
NONHSAT016408,0.320564479,,,
NONHSAT102257,0.320453405,,,
NONHSAT127058,0.320110112,,,
NONHSAT010129,0.31944561,,,
NONHSAT002390,0.319367081,,,
NONHSAT125900,0.319302827,,,
NONHSAT005180,0.319265872,,,
NONHSAT084887,0.318441093,,,
NONHSAT063868,0.318056375,,,
NONHSAT119053,0.317557156,,,
NONHSAT029682,0.317473084,,,
NONHSAT035861,0.317429692,,,
NONHSAT066144,0.317305416,,,
NONHSAT031176,0.316867501,,,
NONHSAT007673,0.31629768,,,
NONHSAT010896,0.316009134,,,
NONHSAT124573,0.315775424,,,
NONHSAT134595,0.315761805,,,
NONHSAT025325,0.315678895,,,
NONHSAT069972,0.315594137,,,
NONHSAT108289,0.314176977,,,
NONHSAT135233,0.31387341,,,
NONHSAT115652,0.313813955,,,
NONHSAT099020,0.31370312,,,
NONHSAT001945,0.313171625,,,
NONHSAT145961,0.312776834,,,
NONHSAT075169,0.312618881,,,
NONHSAT035664,0.312614352,,,
NONHSAT126113,0.312569827,,,
NONHSAT103374,0.312244058,,,
NONHSAT063996,0.311924458,,,
NONHSAT084833,0.311729401,,,
NONHSAT037814,0.311545342,,,
NONHSAT009594,0.311539769,,,
NONHSAT103491,0.311410874,,,
NONHSAT075364,0.310201347,,,
NONHSAT037576,0.309817582,,,
NONHSAT130260,0.309658825,,,
NONHSAT075752,0.309537828,,,
NONHSAT050868,0.309395105,,,
NONHSAT006254,0.309161514,,,
NONHSAT042412,0.308548093,,,
NONHSAT006710,0.307984918,,,
NONHSAT042264,0.307770878,,,
NONHSAT066343,0.307633519,,,
NONHSAT093906,0.306871504,,,
NONHSAT011709,0.306532204,,,
NONHSAT046901,0.306250691,,,
NONHSAT145752,0.305869013,,,
NONHSAT011908,0.305333197,,,
NONHSAT098514,0.304669112,,,
NONHSAT005809,0.304182619,,,
NONHSAT126929,0.303226173,,,
NONHSAT023583,0.302629739,,,
NONHSAT098048,0.302498251,,,
NONHSAT040974,0.301972866,,,
NONHSAT015736,0.30168429,,,
NONHSAT030457,0.301315248,,,
NONHSAT066638,0.301259816,,,
NONHSAT108624,0.300956696,,,
NONHSAT012566,0.300592214,,,
NONHSAT078941,0.3004857,,,
NONHSAT039751,0.29996857,,,
NONHSAT041921,0.298496753,,,
NONHSAT129265,0.29815501,,,
NONHSAT007667,0.296951711,,,
NONHSAT024258,0.296848089,,,
NONHSAT056047,0.296783537,,,
NONHSAT068391,0.296617985,,,
NONHSAT056048,0.296429336,,,
NONHSAT128043,0.296407968,,,
NONHSAT011558,0.296338618,,,
NONHSAT140670,0.295612723,,,
NONHSAT133488,0.29486692,,,
NONHSAT129017,0.294432044,,,
NONHSAT137608,0.293203712,,,
NONHSAT037763,0.292404205,,,
NONHSAT034313,0.291991085,,,
NONHSAT134894,0.291928172,,,
NONHSAT023366,0.291671127,,,
NONHSAT034484,0.29161489,,,
NONHSAT137990,0.291136831,,,
NONHSAT114816,0.290872127,,,
NONHSAT099505,0.290450722,,,
NONHSAT054916,0.289971739,,,
NONHSAT071670,0.289827824,,,
NONHSAT112849,0.288519025,,,
NONHSAT037642,0.288331687,,,
NONHSAT107804,0.287878692,,,
NONHSAT016414,0.287660778,,,
NONHSAT115857,0.287378222,,,
NONHSAT071666,0.286908507,,,
NONHSAT127134,0.286887914,,,
NONHSAT137541,0.286422431,,,
NONHSAT093392,0.286267102,,,
NONHSAT103296,0.285413265,,,
NONHSAT033777,0.285222799,,,
NONHSAT123513,0.285084277,,,
NONHSAT066046,0.284531534,,,
NONHSAT133255,0.283708274,,,
NONHSAT040375,0.283602357,,,
NONHSAT127056,0.283322722,,,
NONHSAT083226,0.282149494,,,
NONHSAT065785,0.282133907,,,
NONHSAT112767,0.28199476,,,
NONHSAT002344,0.280799091,,,
NONHSAT001461,0.280730903,,,
NONHSAT028994,0.280506194,,,
NONHSAT070107,0.280486315,,,
NONHSAT039675,0.280408144,,,
NONHSAT137270,0.280329674,,,
NONHSAT142620,0.280312926,,,
NONHSAT042324,0.280191958,,,
NONHSAT138142,0.280157626,,,
NONHSAT033790,0.28013593,,,
NONHSAT027609,0.279791921,,,
NONHSAT098163,0.27976346,,,
NONHSAT079374,0.279719859,,,
NONHSAT120522,0.279572248,,,
NONHSAT058882,0.279359907,,,
NONHSAT145960,0.27906245,,,
NONHSAT119704,0.278984755,,,
NONHSAT138547,0.278873831,,,
NONHSAT037119,0.278809696,,,
NONHSAT095820,0.278530359,,,
NONHSAT128411,0.278037369,,,
NONHSAT037203,0.277403623,,,
NONHSAT013600,0.277371615,,,
NONHSAT098625,0.275777489,,,
NONHSAT069017,0.275745779,,,
NONHSAT028908,0.275693566,,,
NONHSAT042257,0.274743825,,,
NONHSAT129026,0.27430585,,,
NONHSAT068218,0.274155915,,,
NONHSAT009599,0.273340166,,,
NONHSAT100807,0.273330837,,,
NONHSAT087778,0.272666395,,,
NONHSAT076682,0.272620738,,,
NONHSAT114476,0.272578001,,,
NONHSAT101110,0.272451401,,,
NONHSAT005306,0.271658242,,,
NONHSAT127201,0.270675868,,,
NONHSAT042411,0.270357758,,,
NONHSAT023656,0.270300329,,,
NONHSAT040062,0.270299733,,,
NONHSAT007663,0.270284235,,,
NONHSAT088370,0.270086497,,,
NONHSAT041141,0.269759834,,,
NONHSAT100798,0.268684179,,,
NONHSAT079548,0.26847738,,,
NONHSAT070692,0.268426895,,,
NONHSAT132848,0.268086374,,,
NONHSAT132851,0.267873019,,,
NONHSAT133800,0.267824769,,,
NONHSAT130385,0.267371088,,,
NONHSAT113497,0.267180741,,,
NONHSAT040969,0.267057091,,,
NONHSAT022115,0.266902953,,,
NONHSAT127621,0.265829027,,,
NONHSAT032621,0.26578632,,,
NONHSAT055363,0.265730619,,,
NONHSAT098084,0.265686274,,,
NONHSAT120007,0.265587091,,,
NONHSAT115734,0.265415251,,,
NONHSAT072980,0.265125275,,,
NONHSAT137675,0.264681488,,,
NONHSAT136803,0.264545858,,,
NONHSAT068156,0.264465809,,,
NONHSAT060501,0.263759613,,,
NONHSAT016928,0.263341248,,,
NONHSAT064192,0.263207108,,,
NONHSAT129049,0.263034403,,,
NONHSAT087600,0.262301743,,,
NONHSAT118707,0.261684716,,,
NONHSAT126086,0.261680454,,,
NONHSAT114756,0.261627674,,,
NONHSAT144857,0.261538714,,,
NONHSAT034695,0.261019975,,,
NONHSAT116067,0.260836542,,,
NONHSAT073821,0.260786384,,,
NONHSAT005505,0.260764688,,,
NONHSAT103600,0.260639936,,,
NONHSAT115703,0.260537088,,,
NONHSAT017400,0.260503381,,,
NONHSAT097973,0.260486841,,,
NONHSAT115733,0.260337204,,,
NONHSAT054170,0.260269791,,,
NONHSAT060051,0.260153502,,,
NONHSAT146130,0.259799987,,,
NONHSAT008654,0.259675324,,,
NONHSAT040980,0.259667665,,,
NONHSAT137589,0.259554446,,,
NONHSAT024449,0.259540796,,,
NONHSAT047079,0.259361982,,,
NONHSAT004992,0.259048223,,,
NONHSAT005942,0.258907616,,,
NONHSAT097804,0.25882256,,,
NONHSAT119684,0.258689374,,,
NONHSAT105448,0.258657336,,,
NONHSAT030759,0.25851059,,,
NONHSAT129051,0.258504152,,,
NONHSAT130074,0.258467287,,,
NONHSAT025149,0.258453995,,,
NONHSAT033428,0.25791809,,,
NONHSAT030458,0.257793665,,,
NONHSAT119864,0.257507026,,,
NONHSAT037890,0.257283241,,,
NONHSAT097499,0.257170409,,,
NONHSAT075636,0.257001281,,,
NONHSAT138089,0.256937236,,,
NONHSAT054798,0.256911069,,,
NONHSAT115106,0.256880403,,,
NONHSAT056959,0.256787002,,,
NONHSAT029248,0.256680757,,,
NONHSAT047895,0.256204218,,,
NONHSAT002564,0.256042331,,,
NONHSAT007429,0.255326718,,,
NONHSAT023992,0.25483793,,,
NONHSAT113139,0.254490882,,,
NONHSAT047999,0.254374117,,,
NONHSAT013498,0.254319668,,,
NONHSAT029652,0.253644645,,,
NONHSAT047051,0.253503621,,,
NONHSAT027206,0.253463119,,,
NONHSAT114486,0.253181487,,,
NONHSAT125946,0.253181338,,,
NONHSAT056108,0.253103495,,,
NONHSAT092080,0.252848953,,,
NONHSAT002967,0.252640158,,,
NONHSAT135078,0.252498269,,,
NONHSAT009808,0.25179705,,,
NONHSAT122633,0.251783222,,,
NONHSAT084838,0.251650393,,,
NONHSAT091152,0.251210988,,,
NONHSAT004175,0.250371158,,,
NONHSAT130404,0.250306547,,,
NONHSAT031489,0.250158876,,,
NONHSAT010657,0.249996662,,,
NONHSAT007037,0.249829456,,,
NONHSAT129417,0.24982667,,,
NONHSAT026096,0.249426708,,,
NONHSAT099144,0.248062536,,,
NONHSAT089265,0.24805975,,,
NONHSAT131958,0.247432649,,,
NONHSAT124273,0.247175485,,,
NONHSAT123693,0.245914102,,,
NONHSAT080206,0.245065868,,,
NONHSAT103885,0.24456884,,,
NONHSAT122865,0.24419634,,,
NONHSAT075170,0.243707404,,,
NONHSAT126489,0.243362293,,,
NONHSAT138545,0.24280329,,,
NONHSAT108627,0.24276574,,,
NONHSAT005482,0.24271974,,,
NONHSAT004185,0.242343143,,,
NONHSAT123385,0.242266536,,,
NONHSAT021830,0.242035791,,,
NONHSAT007706,0.242024109,,,
NONHSAT039453,0.241923153,,,
NONHSAT016752,0.241718203,,,
NONHSAT059173,0.241608024,,,
NONHSAT122593,0.241541654,,,
NONHSAT143557,0.24124141,,,
NONHSAT016118,0.241003901,,,
NONHSAT080219,0.240797818,,,
NONHSAT043887,0.240685865,,,
NONHSAT068462,0.239841208,,,
NONHSAT070239,0.239117384,,,
NONHSAT054253,0.238814577,,,
NONHSAT104991,0.238433614,,,
NONHSAT121387,0.237965614,,,
NONHSAT033606,0.237898067,,,
NONHSAT082239,0.237712085,,,
NONHSAT100053,0.236911982,,,
NONHSAT095521,0.236734122,,,
NONHSAT007691,0.23598291,,,
NONHSAT071835,0.234925076,,,
NONHSAT033305,0.234853297,,,
NONHSAT124614,0.234611139,,,
NONHSAT091509,0.234382495,,,
NONHSAT123438,0.234343544,,,
NONHSAT000825,0.234259889,,,
NONHSAT004700,0.234069943,,,
NONHSAT059878,0.233992919,,,
NONHSAT138143,0.233918175,,,
NONHSAT115417,0.233912185,,,
NONHSAT015165,0.233621806,,,
NONHSAT074765,0.233340323,,,
NONHSAT087418,0.233287364,,,
NONHSAT108945,0.232730567,,,
NONHSAT084827,0.232722044,,,
NONHSAT068119,0.232530519,,,
NONHSAT056826,0.232492119,,,
NONHSAT063901,0.231598169,,,
NONHSAT082353,0.231410965,,,
NONHSAT072984,0.231405139,,,
NONHSAT105070,0.231308013,,,
NONHSAT142607,0.231099457,,,
NONHSAT102289,0.231052279,,,
NONHSAT042416,0.230985567,,,
NONHSAT004818,0.23086983,,,
NONHSAT123136,0.230736107,,,
NONHSAT120418,0.230256513,,,
NONHSAT017922,0.230113655,,,
NONHSAT121718,0.229999363,,,
NONHSAT035954,0.229632512,,,
NONHSAT075859,0.229392916,,,
NONHSAT033794,0.229240119,,,
NONHSAT096694,0.228930637,,,
NONHSAT108196,0.228813142,,,
NONHSAT094687,0.228722245,,,
NONHSAT054306,0.22864911,,,
NONHSAT069957,0.228498116,,,
NONHSAT101970,0.227529585,,,
NONHSAT088657,0.227219671,,,
NONHSAT114467,0.227144241,,,
NONHSAT099431,0.226644889,,,
NONHSAT142400,0.226415291,,,
NONHSAT017465,0.226025507,,,
NONHSAT007719,0.225949183,,,
NONHSAT010724,0.224943668,,,
NONHSAT094546,0.224807009,,,
NONHSAT056107,0.224556461,,,
NONHSAT035599,0.223390356,,,
NONHSAT097185,0.223143682,,,
NONHSAT104556,0.222969115,,,
NONHSAT008565,0.222271726,,,
NONHSAT134020,0.22208856,,,
NONHSAT056046,0.222002447,,,
NONHSAT108615,0.221970379,,,
NONHSAT001511,0.221690208,,,
NONHSAT009703,0.221662298,,,
NONHSAT056474,0.221601427,,,
NONHSAT124481,0.221498266,,,
NONHSAT046801,0.221399158,,,
NONHSAT104073,0.220749587,,,
NONHSAT129868,0.220703602,,,
NONHSAT033355,0.220597029,,,
NONHSAT000786,0.220470473,,,
NONHSAT027070,0.220321104,,,
NONHSAT054133,0.220130071,,,
NONHSAT121712,0.219900221,,,
NONHSAT006085,0.219847292,,,
NONHSAT005727,0.219779849,,,
NONHSAT121005,0.219550952,,,
NONHSAT001993,0.21949394,,,
NONHSAT016689,0.219209373,,,
NONHSAT033191,0.219111189,,,
NONHSAT063997,0.218481094,,,
NONHSAT073831,0.217998728,,,
NONHSAT092855,0.217716351,,,
NONHSAT059059,0.217577741,,,
NONHSAT015188,0.217218652,,,
NONHSAT074905,0.216778994,,,
NONHSAT122589,0.216599748,,,
NONHSAT076663,0.216506556,,,
NONHSAT059017,0.215166762,,,
NONHSAT015967,0.214990959,,,
NONHSAT119880,0.214444652,,,
NONHSAT128403,0.213566348,,,
NONHSAT115568,0.213430196,,,
NONHSAT098133,0.213241741,,,
NONHSAT145165,0.213193521,,,
NONHSAT083214,0.213131413,,,
NONHSAT054265,0.212966025,,,
NONHSAT013096,0.212843552,,,
NONHSAT142612,0.212560996,,,
NONHSAT013942,0.212503165,,,
NONHSAT082933,0.212482408,,,
NONHSAT028579,0.211876065,,,
NONHSAT063988,0.211062044,,,
NONHSAT076543,0.21059081,,,
NONHSAT010174,0.210573047,,,
NONHSAT037120,0.209700286,,,
NONHSAT101154,0.209579602,,,
NONHSAT015415,0.209091753,,,
NONHSAT090006,0.208855659,,,
NONHSAT121615,0.208849639,,,
NONHSAT021853,0.208606631,,,
NONHSAT084609,0.208552331,,,
NONHSAT088941,0.208507583,,,
NONHSAT113257,0.207952067,,,
NONHSAT052809,0.207760662,,,
NONHSAT136839,0.20667921,,,
NONHSAT135796,0.206476852,,,
NONHSAT047869,0.206421405,,,
NONHSAT052808,0.206220999,,,
NONHSAT041714,0.206045285,,,
NONHSAT100290,0.205852255,,,
NONHSAT065864,0.205822438,,,
NONHSAT055460,0.204724804,,,
NONHSAT131104,0.204521909,,,
NONHSAT009806,0.204312131,,,
NONHSAT141827,0.204296753,,,
NONHSAT097985,0.203762978,,,
NONHSAT084621,0.203744546,,,
NONHSAT122540,0.203566194,,,
NONHSAT060959,0.203447893,,,
NONHSAT101498,0.202914357,,,
NONHSAT003081,0.202891424,,,
NONHSAT120307,0.201986268,,,
NONHSAT033103,0.200804487,,,
NONHSAT037936,0.199951217,,,
NONHSAT119664,0.199429646,,,
NONHSAT133286,0.198953375,,,
NONHSAT130008,0.198805809,,,
NONHSAT050195,0.198259398,,,
NONHSAT080828,0.197665676,,,
NONHSAT115664,0.197555527,,,
NONHSAT146833,0.197501853,,,
NONHSAT071501,0.197361782,,,
NONHSAT124073,0.196399584,,,
NONHSAT011609,0.196322158,,,
NONHSAT119809,0.196221232,,,
NONHSAT035663,0.196005583,,,
NONHSAT108375,0.195929512,,,
NONHSAT021887,0.195464984,,,
NONHSAT084423,0.195233375,,,
NONHSAT059132,0.194716856,,,
NONHSAT095799,0.19470194,,,
NONHSAT016859,0.194595948,,,
NONHSAT018186,0.194231376,,,
NONHSAT127670,0.194159254,,,
NONHSAT129647,0.194082901,,,
NONHSAT081259,0.193377987,,,
NONHSAT023031,0.193302646,,,
NONHSAT094555,0.192209467,,,
NONHSAT097252,0.192150652,,,
NONHSAT018688,0.191818595,,,
NONHSAT108438,0.191649035,,,
NONHSAT004412,0.191286683,,,
NONHSAT102285,0.190622732,,,
NONHSAT121795,0.190360367,,,
NONHSAT056426,0.189779848,,,
NONHSAT033791,0.18920733,,,
NONHSAT029339,0.18825841,,,
NONHSAT133998,0.188164562,,,
NONHSAT007235,0.187957317,,,
NONHSAT139226,0.187452629,,,
NONHSAT033797,0.187294543,,,
NONHSAT081046,0.186864957,,,
NONHSAT036790,0.186616465,,,
NONHSAT014022,0.186337397,,,
NONHSAT119518,0.186282575,,,
NONHSAT081240,0.186170772,,,
NONHSAT003132,0.184927225,,,
NONHSAT128188,0.184896484,,,
NONHSAT048052,0.184876919,,,
NONHSAT145455,0.184344798,,,
NONHSAT077932,0.184172109,,,
NONHSAT102743,0.184152395,,,
NONHSAT141063,0.183932483,,,
NONHSAT026210,0.18388173,,,
NONHSAT002658,0.182449102,,,
NONHSAT001510,0.182191789,,,
NONHSAT101350,0.182129771,,,
NONHSAT082246,0.181665823,,,
NONHSAT011868,0.181512982,,,
NONHSAT138966,0.181317165,,,
NONHSAT007664,0.181113183,,,
NONHSAT058969,0.180923462,,,
NONHSAT042406,0.180815682,,,
NONHSAT122124,0.180807412,,,
NONHSAT063977,0.180805057,,,
NONHSAT053224,0.180053666,,,
NONHSAT006319,0.179103076,,,
NONHSAT142582,0.178855434,,,
NONHSAT004783,0.178797767,,,
NONHSAT009144,0.178213015,,,
NONHSAT072081,0.178135708,,,
NONHSAT033967,0.177948207,,,
NONHSAT029810,0.1779017,,,
NONHSAT032173,0.177649051,,,
NONHSAT127805,0.176698819,,,
NONHSAT120415,0.176524624,,,
NONHSAT055307,0.176374346,,,
NONHSAT084495,0.176090077,,,
NONHSAT042161,0.175676525,,,
